school_name,school_type,gu,dong,address,address_detail,founded,lat,lng,geocode_source
불광중학교,중학교,은평구,불광동,서울특별시 은평구 불광로 180,/ 불광중학교 (불광동),19740920,37.6231798247545,126.932389206759,addr
불암고등학교,고등학교,노원구,중계동,서울특별시 노원구 중계로 155,(중계동),20050301,37.6491585296421,127.080305829512,addr
불암중학교,중학교,노원구,하계동,서울특별시 노원구 한글비석로5길 45,/ 불암중학교 (하계동),19921227,37.6454697408382,127.073217164139,addr
사당중학교,중학교,동작구,사당동,서울특별시 동작구 사당로9가길 58,/ 사당중학교 (사당동),19840109,37.4877611854985,126.968540661313,addr
삼각산고등학교,고등학교,강북구,미아동,서울특별시 강북구 삼양로19길 40,(미아동/삼각산고등학교),20110301,37.6162857334914,127.020107911458,addr
삼각산중학교,중학교,강북구,미아동,서울특별시 강북구 삼양로19길 141,/ 삼각산중학교 (미아동),20030106,37.6160412359101,127.014342650437,addr
삼선중학교,중학교,성북구,동소문동,서울특별시 성북구 동소문로3길 69,(동소문동4가/삼선중학교),19600219,37.5917443908697,127.007872876935,addr
삼성고등학교,고등학교,관악구,신림동,서울특별시 관악구 신림로 41,(신림동),19860112,37.469107701859,126.944010788599,addr
삼성중학교,중학교,관악구,신림동,서울특별시 관악구 신림로3가길 39-24,(신림동/삼성중학교),19701002,37.4676058987272,126.942513213832,addr
삼정중학교,중학교,강서구,방화동,서울특별시 강서구 금낭화로 210,(방화동/삼정중학교),19940105,37.5812950426769,126.810295495513,addr
상경중학교,중학교,노원구,상계동,서울특별시 노원구 동일로227길 61,(상계동/ 상경중학교),19881224,37.6671487661533,127.053705308096,addr
상계고등학교,고등학교,노원구,상계동,서울특별시 노원구 노해로 432,(상계동/ 상계고등학교),19871215,37.652724684304,127.055453430868,addr
상계제일중학교,중학교,노원구,중계동,서울특별시 노원구 덕릉로86길 29-15,/ 상계제일중학교 (중계동),19710116,37.6610756041689,127.078078515184,addr
상계중학교,중학교,노원구,상계동,서울특별시 노원구 노원로 398,(상계동/ 상계중학교),19860301,37.6526541000987,127.068552458297,addr
상도중학교,중학교,동작구,사당동,서울특별시 동작구 사당로2가길 72,/ 상도중학교 (사당동),19681023,37.4909219003444,126.961475595626,addr
상명고등학교,고등학교,노원구,중계동,서울특별시 노원구 덕릉로 553,(중계동),19371201,37.649540794927,127.067701313205,addr
상명대학교사범대학부속여자고등학교,고등학교,종로구,홍지동,서울특별시 종로구 홍지문2길 20,"(홍지동,상명대학교)",19661219,37.604108905882,126.955159496571,addr
상명대학교사범대학부속여자중학교,중학교,종로구,홍지동,서울특별시 종로구 홍지문2길 20,(홍지동),19661117,37.604108905882,126.955159496571,addr
상명대학교사범대학부속초등학교,초등학교,종로구,홍지동,서울특별시 종로구 홍지문2길 1,(홍지동/ 상명초등학교),19660312,37.6007485057551,126.956425519955,addr
상명중학교,중학교,노원구,중계동,서울특별시 노원구 덕릉로 553,/ 상명중학교 (중계동),19371201,37.649540794927,127.067701313205,addr
상명초등학교,초등학교,노원구,중계동,서울특별시 노원구 덕릉로 541,/ 상명초등학교 (중계동),19640206,37.648727616308,127.066984539254,addr
상문고등학교,고등학교,서초구,방배동,서울특별시 서초구 명달로 45,(방배동/상문고등학교),19721223,37.4797554325594,127.003916819634,addr
상봉중학교,중학교,중랑구,상봉동,서울특별시 중랑구 상봉중앙로8나길 28,(상봉동),20010506,37.601527985138,127.090124645592,addr
상신중학교,중학교,은평구,신사동,서울특별시 은평구 증산로15길 61,(신사동),19841208,37.5897854748773,126.906424934661,addr
상암고등학교,고등학교,마포구,상암동,서울특별시 마포구 월드컵북로 445,(상암동),20070104,37.5813414106022,126.883394497343,addr
상암중학교,중학교,마포구,상암동,서울특별시 마포구 상암산로1길 26,(상암동),20070301,37.5790569198061,126.887550793573,addr
상원중학교,중학교,노원구,상계동,서울특별시 노원구 수락산로 182,(상계동),19930115,37.6717249831458,127.059783582989,addr
상일미디어고등학교,고등학교,강동구,상일동,서울특별시 강동구 천호대로219길 61,/ 상일미디어고등학교 (상일동),19831226,37.5485874781342,127.170823536325,addr
상일여자고등학교,고등학교,강동구,상일동,서울특별시 강동구 천호대로219길 61,/ 상일여자고등학교 (상일동),19791006,37.5485874781342,127.170823536325,addr
상일중학교,중학교,강동구,상일동,서울특별시 강동구 천호대로219길 61,(상일동/ 상일여자중학교),19790221,37.5485874781342,127.170823536325,addr
상현중학교,중학교,동작구,상도동,서울특별시 동작구 사당로2길 2-19,(상도동),19680806,37.4941557795456,126.960607735677,addr
서라벌고등학교,고등학교,노원구,중계1동,서울특별시 노원구 한글비석로5길 18,/ (중계1동 313/ 서라벌고등학교) ,19560305,37.6452565325417,127.075840635297,addr
서라벌중학교,중학교,강북구,우이동,서울특별시 강북구 삼양로155길 37-9,/ 서라벌중학교 (우이동),19560305,37.6569840292148,127.011488328327,addr
서문여자고등학교,고등학교,서초구,방배동,서울특별시 서초구 동광로12길 84,(방배동/서문여자고등학교),19721229,37.4889197255873,126.984545759343,addr
서문여자중학교,중학교,서초구,방배동,서울특별시 서초구 동광로12길 84,(방배동),19781229,37.4889197255873,126.984545759343,addr
서서울생활과학고등학교,고등학교,구로구,궁동,서울특별시 구로구 오리로 1355-10,/ 서서울생활과학고등학교 (궁동),19720305,37.5038291911751,126.828259957002,addr
서연중학교,중학교,서대문구,연희동,서울특별시 서대문구 연희로11마길 9-6,(연희동),19841208,37.5682162296874,126.927137653568,addr
서운중학교,중학교,서초구,서초동,서울특별시 서초구 서운로 115,(서초동/서운중학교),19820107,37.4939485124964,127.024538241332,addr
서울가곡초등학교,초등학교,강서구,내발산동,서울특별시 강서구 공항대로36길 74,(내발산동/가곡초등학교),19920715,37.5557021717114,126.836083394211,addr
서울가동초등학교,초등학교,송파구,가락동,서울특별시 송파구 중대로20길 47,(가락동),19900425,37.4972559260218,127.129790328684,addr
서울가락초등학교,초등학교,송파구,가락동,서울특별시 송파구 송파대로37길 45,(가락동/ 가락초등학교),19810909,37.4998746399971,127.107214872322,addr
서울가산초등학교,초등학교,금천구,독산동,서울특별시 금천구 남부순환로 1304-11,/ 서울가산초등학교 (독산동),19830625,37.4781477195501,126.896184019972,addr
서울가양초등학교,초등학교,,가양동,서울 강서구 허준로 186,/ (가양동/가양초등학교),19920715,37.5622171927841,126.858521557616,addr
서울가원초등학교,초등학교,송파구,문정동,서울특별시 송파구 중대로4길 8,(문정동/ 가원초등학교),19881208,37.4894427777046,127.111028747643,addr
서울가인초등학교,초등학교,도봉구,창동,서울특별시 도봉구 도봉로136다길 4,(창동/가인초등학교),20031230,37.6594678039701,127.042950889775,addr
서울가재울초등학교,초등학교,서대문구,남가좌동,서울특별시 서대문구 모래내로15길 61,(남가좌동),20160301,37.5737644190198,126.918388033648,addr
서울가주초등학교,초등학교,송파구,가락동,서울특별시 송파구 오금로40길 37,/ 서울가주초등학교 (가락동/ 가주초등학교),19960810,37.4965672156015,127.129280370183,addr
서울갈산초등학교,초등학교,양천구,신정동,서울특별시 양천구 목동로 31,/ 서울갈산초등학교 (신정동),19870909,37.5123715649068,126.870229875385,addr
서울갈현초등학교,초등학교,은평구,갈현동,서울특별시 은평구 연서로29길 31,/ 갈현초등학교 (갈현동),19661202,37.6197796356231,126.916683441356,addr
서울강남초등학교,초등학교,동작구,상도1동,서울특별시 동작구 강남초등길 15,(상도1동),19451102,37.5062047182589,126.953567101813,addr
서울강덕초등학교,초등학교,강동구,고덕동,서울특별시 강동구 동남로82길 94-54,(고덕동/ 서울강덕초등학교),19861217,37.5595474750238,127.160483581978,addr
서울강동초등학교,초등학교,강동구,천호동,서울특별시 강동구 상암로14길 77,(천호동/서울강동초등학교),19760818,37.5463638024947,127.130187177341,addr
서울강명초등학교,초등학교,강동구,상일동,서울특별시 강동구 상일로 74-1,(상일동),20110301,37.5547060358492,127.173374480645,addr
서울강빛초등학교,초등학교,강동구,강일동,서울특별시 강동구 아리수로93다길 1,"(강일동, 강빛초중통합학교)",20210301,37.5743433210453,127.170774922577,addr
서울강서초등학교,초등학교,양천구,신월동,서울특별시 양천구 오목로 31,"(신월동, 서울강서초등학교)",19801018,37.5224127216539,126.840987861073,addr
서울강솔초등학교,초등학교,강동구,강일동,서울특별시 강동구 고덕로97길 80,/ 서울강솔초등학교 (강일동),20170301,37.5618696246217,127.180267055739,addr
서울강신초등학교,초등학교,양천구,신월동,서울특별시 양천구 월정로 280,/ 서울강신초등학교 (신월동/서울강신초등학교),19850419,37.5421368264529,126.829581447367,addr
서울강월초등학교,초등학교,양천구,신월동,서울특별시 양천구 신월로 97,(신월동/서울강월초등학교),19880209,37.516341716111,126.833431935892,addr
서울강일초등학교,초등학교,강동구,강일동,서울특별시 강동구 아리수로98길 24,/ 서울강일초등학교 (강일동),19930720,37.565255684305,127.177212459316,addr
서울개롱초등학교,초등학교,송파구,오금동,서울특별시 송파구 문정로 211,/ 서울개롱초등학교 (오금동),20071101,37.4973626123965,127.139888149341,addr
서울개명초등학교,초등학교,구로구,개봉동,서울특별시 구로구 개봉로1다길 16-9,(개봉동/개명초등학교),19831203,37.483056382598,126.850940659082,addr
서울개봉초등학교,초등학교,구로구,개봉동,서울특별시 구로구 개봉로16길 30-11,(개봉동),19710901,37.4895280611996,126.857972181036,addr
서울개운초등학교,초등학교,성북구,돈암동,서울특별시 성북구 정릉로48길 52,(돈암동/서울개운초등학교),20020710,37.6018109508131,127.027404487079,addr
서울개웅초등학교,초등학교,구로구,개봉동,서울특별시 구로구 개봉로11길 98,(개봉동/개웅초등학교),19980731,37.4885713176365,126.849982268839,addr
서울개원초등학교,초등학교,강남구,개포동,서울특별시 강남구 선릉로 29,"(개포동,개원초등학교)",19820920,37.4816986136485,127.059450501428,addr
서울개일초등학교,초등학교,강남구,개포동,서울특별시 강남구 개포로 401,/ 개일초등학교 (개포동/개일초등학교),19871117,37.4862353839469,127.057790853452,addr
서울개포초등학교,초등학교,강남구,개포동,서울특별시 강남구 삼성로4길 30,(개포동/ 개포초등학교),19830510,37.4863349159759,127.070310042973,addr
서울개현초등학교,초등학교,강남구,개포동,서울특별시 강남구 선릉로 15,"(개포동, 서울개현초등학교)",20240301,37.4810262095918,127.062042570555,addr
서울개화초등학교,초등학교,강서구,방화동,서울특별시 강서구 양천로 11,(방화동/개화초등학교),19560510,37.5739262377478,126.804694204855,addr
서울거여초등학교,초등학교,송파구,오금동,서울특별시 송파구 마천로25길 18,(오금동/ 거여초등학교),19670915,37.5050261154817,127.140946785902,addr
서울거원초등학교,초등학교,송파구,거여동,서울특별시 송파구 양산로2길 26,(거여동/거원초등학교),19970901,37.4876385082093,127.144815961872,addr
서울경동초등학교,초등학교,성동구,성수동,서울특별시 성동구 성수일로 34,(성수동1가/경동초등학교),19131001,37.543825479341,127.050073697789,addr
서울경수초등학교,초등학교,성동구,성수동,서울특별시 성동구 뚝섬로13길 22,(성수동2가/경수초등학교),19820429,37.5404366739206,127.058066769768,addr
서울경운학교,특수학교,종로구,경운동,서울특별시 종로구 삼일대로 454,(경운동),20020301,37.5750618207351,126.987420878639,addr
서울경인초등학교,초등학교,양천구,목동,서울특별시 양천구 안양천로 1009,(목동/서울경인초등학교),19861127,37.5328710177851,126.885695675904,addr
서울경일초등학교,초등학교,성동구,성수동,서울특별시 성동구 뚝섬로 332,(성수동1가),19841031,37.5409410878081,127.046604922429,addr
서울계남초등학교,초등학교,양천구,신정동,서울특별시 양천구 목동동로2길 54,/ 서울계남초등학교 (신정동/서울계남초등학교),19790506,37.5101677598408,126.86001590922,addr
서울계상초등학교,초등학교,노원구,상계동,서울특별시 노원구 한글비석로41가길 24,(상계동),19830701,37.6624464105885,127.068880275281,addr
서울고덕초등학교,초등학교,강동구,고덕동,서울특별시 강동구 아리수로82길 42,/ 고덕초등학교 (고덕동),19831203,37.5612942209058,127.166096972163,addr
서울고등학교,고등학교,서초구,서초동,서울특별시 서초구 효령로 197,(서초동/서울고등학교),19460201,37.4842930566875,127.004901860862,addr
서울고명초등학교,초등학교,강동구,명일동,서울특별시 강동구 고덕로46길 53,/ 서울고명초등학교 (명일동),19801129,37.5529725262612,127.147436202442,addr
서울고산초등학교,초등학교,구로구,고척동,서울특별시 구로구 중앙로 6,(고척동/ 고산초등학교),19910902,37.4993252329505,126.865350068539,addr
서울고원초등학교,초등학교,구로구,고척동,서울특별시 구로구 경인로46길 13,(고척동/ 서울고원초등학교),20040301,37.4976454267483,126.865771276704,addr
서울고은초등학교,초등학교,서대문구,홍제동,서울특별시 서대문구 모래내로 441,(홍제동/ 서울고은초등학교),19711203,37.585001844196,126.943974937789,addr
서울고일초등학교,초등학교,강동구,상일동,서울특별시 강동구 구천면로93길 20,/ 서울고일초등학교 (상일동),19831203,37.5515426236302,127.169410143976,addr
서울고척초등학교,초등학교,구로구,고척동,서울특별시 구로구 경서로 31,(고척동),19671206,37.5009763571584,126.85679629258,addr
서울고현초등학교,초등학교,강동구,,서울특별시 강동구 상일로11길 110,/ 서울고현초등학교 ,20200301,37.5538039438067,127.166050130468,addr
서울공덕초등학교,초등학교,마포구,공덕동,서울특별시 마포구 만리재옛길 13,(공덕동/ 공덕초등학교),19440411,37.5458033455121,126.954823056539,addr
서울공릉초등학교,초등학교,노원구,공릉동,서울특별시 노원구 동일로173길 12,(공릉동/서울공릉초등학교),19790404,37.6186120126537,127.074614270574,addr
서울공업고등학교,고등학교,동작구,대방동,서울특별시 동작구 대방동1길 46,/ 서울공업고등학교 (대방동),18990505,37.5019012578828,126.922363030415,addr
서울공연예술고등학교,고등학교,구로구,궁동,서울특별시 구로구 오리로22나길 16-26,/ 서울공연예술고등학교 (궁동),19660306,37.4999306587647,126.832608691425,addr
서울공연초등학교,초등학교,노원구,공릉동,서울특별시 노원구 동일로192가길 16,(공릉동/서울공연초등학교),19820707,37.62719482311,127.074030837547,addr
서울공진초등학교,초등학교,강서구,마곡동,서울특별시 강서구 마곡서로 33,/ 서울공진초등학교 (마곡동 749-2),19921125,37.5578308778281,126.822806144479,addr
서울공항초등학교,초등학교,강서구,마곡동,서울특별시 강서구 마곡서1로 68 ,(마곡동),19821110,37.5631752585272,126.821215237029,addr
서울과학고등학교,고등학교,종로구,,서울특별시 종로구 혜화로 63,(명륜1가),19880914,37.5915480465968,126.998436321282,addr
서울관광고등학교,고등학교,관악구,봉천동,서울특별시 관악구 은천로15길 25,(봉천동/서울관광고등학교),19780315,37.4878154195732,126.943760849751,addr
서울관악초등학교,초등학교,,봉천동,서울 관악구 청룡4길 49,/ 관악초등학교 (봉천동/관악초등학교),19711204,37.4810297131995,126.942570541831,addr
서울광남초등학교,초등학교,광진구,광장동,서울특별시 광진구 아차산로70길 35,(광장동),19900120,37.5409675314785,127.100704228215,addr
서울광장초등학교,초등학교,광진구,광장동,서울특별시 광진구 광장로1길 27,/ 서울광장초등학교 (광장동),19461110,37.5485492186653,127.101799885644,addr
서울광진초등학교,초등학교,광진구,구의동,서울특별시 광진구 자양로40길 41,/ 서울광진초등학교 (구의동),20030901,37.5476114602117,127.091332532375,addr
서울광진학교,특수학교,광진구,구의동,서울특별시 광진구 강변역로 18,/ 서울광진학교 (구의동/ 서울광진학교),19990115,37.5376674941402,127.091561517825,addr
서울광희초등학교,초등학교,중구,신당동,서울특별시 중구 다산로 269,(신당동/광희초등학교),18950719,37.5672992845452,127.015687859678,addr
서울교동초등학교,초등학교,종로구,경운동,서울특별시 종로구 삼일대로 446,(경운동),18940918,37.5749936834295,126.988075995471,addr
서울교육대학교부설초등학교,초등학교,서초구,서초동,서울특별시 서초구 서초중앙로 96,(서초동/서울교대초등학교),19530131,37.4907404857731,127.015424537648,addr
서울구남초등학교,초등학교,광진구,구의동,서울특별시 광진구 구의강변로 69,/ 서울구남초등학교 (구의동),19980301,37.5370965949427,127.092288798461,addr
서울구로남초등학교,초등학교,구로구,구로동,서울특별시 구로구 디지털로27길 76,(구로동/구로남초등학교),19640311,37.4847045985983,126.890267788001,addr
서울구로초등학교,초등학교,구로구,구로동,서울특별시 구로구 구로중앙로27나길 9,/ 구로동443 (구로동),19500620,37.4972616788429,126.886001814771,addr
서울구룡초등학교,초등학교,강남구,개포동,서울특별시 강남구 개포로 263,(개포동/구룡초등학교),19831130,37.4811973926876,127.051771435538,addr
서울구산초등학교,초등학교,은평구,구산동,서울특별시 은평구 서오릉로15길 16,(구산동/ 구산초등학교),19771129,37.6127509583582,126.909376492632,addr
서울구암초등학교,초등학교,관악구,봉천동,서울특별시 관악구 구암길 1,/ 서울구암초등학교 (봉천동),19770211,37.4892174749954,126.946271723126,addr
서울구의초등학교,초등학교,광진구,화양동,서울특별시 광진구 광나루로30길 49,/ 서울구의초등학교 (화양동),19811226,37.5430074366803,127.08031177586,addr
서울구일초등학교,초등학교,구로구,구로동,서울특별시 구로구 구일로 68,(구로동/구일초등학교),19871022,37.4931918730561,126.873472709056,addr
서울구현초등학교,초등학교,은평구,구산동,서울특별시 은평구 갈현로15길 51,(구산동/구현초등학교),20081231,37.6097895968758,126.905707319658,addr
서울국제고등학교,고등학교,종로구,,서울특별시 종로구 성균관로13길 40,/ 서울국제고 (명륜1가),20070719,37.5917911485864,126.995490680124,addr
서울군자초등학교,초등학교,동대문구,장안동,서울특별시 동대문구 한천로6길 21,/ 서울군자초등학교 (장안동),19730106,37.5641223174494,127.060523298508,addr
서울금나래초등학교,초등학교,금천구,시흥동,서울특별시 금천구 시흥대로79길 37,(시흥동),20170301,37.4582299981347,126.896205569649,addr
서울금동초등학교,초등학교,금천구,시흥동,서울특별시 금천구 금하로30길 53,/ 서울금동초등학교 (시흥동),20030301,37.4477657831877,126.916396430625,addr
서울금북초등학교,초등학교,성동구,금호동,서울특별시 성동구 행당로1길 13,/ 서울금북초등학교 (금호동1가),19681126,37.5574476886561,127.023369904581,addr
서울금산초등학교,초등학교,금천구,시흥동,서울특별시 금천구 시흥대로24길 57,"(시흥동, 서울금산초등학교)",19980731,37.4414211782481,126.907881604603,addr
서울금양초등학교,초등학교,용산구,효창동,서울특별시 용산구 효창원로 137,", 서울금양초등학교 (효창동)",19150910,37.5409423141075,126.961831873199,addr
서울금옥초등학교,초등학교,성동구,금호동,서울특별시 성동구 독서당로 251,(금호동4가/ 서울금옥초등학교),19620412,37.5463023672303,127.017491634615,addr
서울금융고등학교,고등학교,양천구,신월동,서울특별시 양천구 가로공원로61길 19,/ 서울금융고등학교 (신월동),19841217,37.5376595496119,126.825914607519,addr
서울금천초등학교,초등학교,금천구,시흥동,서울특별시 금천구 탑골로5길 60,(시흥동),19831007,37.4548043070511,126.912886851466,addr
서울금호초등학교,초등학교,성동구,금호동,서울특별시 성동구 무수막길 69,/ 서울금호초등학교 (금호동2가),19580401,37.5518979414195,127.020752859362,addr
서울금화초등학교,초등학교,서대문구,천연동,서울특별시 서대문구 통일로 165,(천연동/서울금화초등학교),19240324,37.5688275546965,126.962941434617,addr
서울길동초등학교,초등학교,강동구,길동,서울특별시 강동구 양재대로116길 69,/ 서울길동초등학교 (길동),19730106,37.5385916779149,127.144972942492,addr
서울길원초등학교,초등학교,성북구,길음동,서울특별시 성북구 길음로15길 55,/ 서울길원초등학교 (길음동),20060105,37.6090646447836,127.01679961391,addr
서울길음초등학교,초등학교,성북구,길음동,서울특별시 성북구 길음로 142,(길음동/서울길음초등학교),19841205,37.6136049157335,127.016752046083,addr
서울나래학교,특수학교,서초구,염곡동,서울특별시 서초구 염곡안1길 25,(염곡동/ 서울나래학교),20190901,37.4640249780311,127.051498480798,addr
서울난곡초등학교,초등학교,관악구,신림동,서울특별시 관악구 난곡로35길 102,(신림동/ 난곡초등학교),19710422,37.4691282036291,126.916341558815,addr
서울난우초등학교,초등학교,관악구,신림동,서울특별시 관악구 난우길 40,(신림동/난우초등학교),19761203,37.4771205875183,126.917458792183,addr
서울난향초등학교,초등학교,관악구,신림동,서울특별시 관악구 난향길 9,(신림동/난향초등학교),19810406,37.4628218910704,126.918336846046,addr
서울남명초등학교,초등학교,양천구,신정동,서울특별시 양천구 중앙로23길 3,(신정동/서울남명초등학교),19911030,37.5156885267235,126.854099844566,addr
서울남부초등학교,초등학교,관악구,신림동,서울특별시 관악구 남부순환로163길 14,/ 서울남부초등학교 (신림동),19851008,37.4851194359099,126.922183775699,addr
서울남사초등학교,초등학교,동작구,사당동,서울특별시 동작구 동작대로13길 22,(사당동),19790927,37.48194132287,126.978234357795,addr
서울남산초등학교,초등학교,중구,남산동,서울특별시 중구 퇴계로22길 17,/ 서울남산초등학교 (남산동2가),19451101,37.5597837446411,126.986776737543,addr
서울남성초등학교,초등학교,동작구,사당동,서울특별시 동작구 사당로23길 57-14,(사당동/ 서울남성초등학교),19670915,37.4846330175369,126.975577985193,addr
서울남정초등학교,초등학교,용산구,,서울특별시 용산구 원효로64길 17-10,/ 서울남정초등학교 (원효로2가),19451101,37.5356738275449,126.964803669293,addr
서울남천초등학교,초등학교,송파구,마천동,서울특별시 송파구 성내천로 207,(마천동),19831203,37.5013291325477,127.151063224565,addr
서울내발산초등학교,초등학교,강서구,내발산동,서울특별시 강서구 강서로46길 23,(내발산동/내발산초등학교),19831203,37.5508825455676,126.838164214765,addr
서울노량진초등학교,초등학교,동작구,노량진동,서울특별시 동작구 장승배기로 160,(노량진동),19480320,37.5117195690698,126.940827465638,addr
서울노원초등학교,초등학교,노원구,상계동,서울특별시 노원구 동일로230나길 32,(상계동/ 노원초등학교),19720902,37.6735901336984,127.058460101574,addr
서울노일초등학교,초등학교,노원구,상계동,서울특별시 노원구 동일로 1625,(상계동/노일초등학교),19941110,37.6735135287049,127.05513756871,addr
서울녹번초등학교,초등학교,은평구,녹번동,서울특별시 은평구 녹번로1길 1,(녹번동/ 서울녹번초등학교),19820924,37.6045833930687,126.925746281804,addr
서울녹천초등학교,초등학교,노원구,월계동,서울특별시 노원구 마들로3길 34,/ 서울녹천초등학교 (월계동),19950110,37.6285101097035,127.063134105063,addr
서울논현초등학교,초등학교,강남구,논현동,서울특별시 강남구 강남대로120길 33,(논현동/논현초등학교),19721123,37.5084895751287,127.026222910697,addr
서울농학교,특수학교,종로구,신교동,서울특별시 종로구 필운대로 103,(신교동),19130401,37.585006835843,126.969350730047,addr
서울누원초등학교,초등학교,도봉구,도봉동,서울특별시 도봉구 마들로 859-44,(도봉동),19930720,37.6872327127492,127.04926716395,addr
서울다솜관광고등학교,각종학교(고),종로구,숭인동,서울특별시 종로구 종로58길 30,(숭인동),20120301,37.5721095475785,127.01741265638,addr
서울다원학교,특수학교,성북구,성북동,서울특별시 성북구 성북로31길 5-15,/ 서울다원학교 (성북동),20150901,37.593940505056,126.991360540059,addr
서울답십리초등학교,초등학교,동대문구,답십리동,서울특별시 동대문구 전농로3길 23,/ 서울답십리초등학교 (답십리동),19620201,37.5688043221289,127.055427038114,addr
서울당곡초등학교,초등학교,관악구,봉천동,서울특별시 관악구 보라매로2길 23,/ 23 (봉천동/당곡초등학교),19740910,37.4901681154487,126.930369788237,addr
서울당산초등학교,초등학교,영등포구,양평동,서울특별시 영등포구 선유로55길 32,/ 서울당산초등학교 (양평동4가),19450815,37.5401191186811,126.896241067017,addr
서울당서초등학교,초등학교,영등포구,당산동,서울특별시 영등포구 당산로 187,/ 서울당서초등학교 (당산동5가),19840730,37.5320274377069,126.89981419859,addr
서울당중초등학교,초등학교,영등포구,양평동,서울특별시 영등포구 선유로 131,/ 서울당중초등학교 (양평동3가),19491028,37.52628923031,126.889413529916,addr
서울당현초등학교,초등학교,노원구,상계동,서울특별시 노원구 동일로213길 52,/ 서울당현초등학교 (상계동),19880209,37.6482303134222,127.058252457257,addr
서울대곡초등학교,초등학교,강남구,대치동,서울특별시 강남구 남부순환로 3022,/ 서울대곡초등학교 (대치동/대곡초등학교),19810909,37.4947106436849,127.065026465684,addr
서울대길초등학교,초등학교,영등포구,신길동,서울특별시 영등포구 대방천로 206,/ 서울대길초등학교 (신길동),19830914,37.4982314495379,126.913035010017,addr
서울대도초등학교,초등학교,강남구,도곡동,서울특별시 강남구 선릉로 209,(도곡동/ 서울대도초등학교),19790327,37.4925857669174,127.053206571031,addr
서울대동초등학교,초등학교,영등포구,대림동,서울특별시 영등포구 대림로21길 6,/ 서울대동초등학교 (대림동),19801002,37.4937093653318,126.900450594121,addr
서울대림초등학교,초등학교,동작구,대방동,서울특별시 동작구 대방동1길 22,(대방동),19730801,37.5006196717046,126.924878133652,addr
서울대명초등학교,초등학교,강동구,명일동,서울특별시 강동구 상암로 271,(명일동/서울대명초등학교),19860301,37.547707060343,127.152849551167,addr
서울대모초등학교,초등학교,강남구,일원동,서울특별시 강남구 광평로20길 27,/ 대모초등학교 (일원동/대모초등학교),19940805,37.4805984530071,127.085993825956,addr
서울대방초등학교,초등학교,영등포구,신길동,서울특별시 영등포구 여의대방로35길 14,(신길동),19550427,37.5029001208602,126.919020182507,addr
서울대신초등학교,초등학교,서대문구,대현동,서울특별시 서대문구 이화여대2길 27,(대현동/ 서울대신초등학교),19650310,37.5579475491997,126.948057240166,addr
서울대영초등학교,초등학교,영등포구,신길동,서울특별시 영등포구 신길로23길 43,(신길동/대영초등학교),19871221,37.5026541997676,126.906524398043,addr
서울대왕초등학교,초등학교,강남구,세곡동,서울특별시 강남구 헌릉로618길 8,(세곡동/대왕초등학교),19321125,37.4646391801831,127.105303959604,addr
서울대은초등학교,초등학교,은평구,대조동,서울특별시 은평구 통일로69길 12-15,/ 서울대은초등학교 (대조동),19821008,37.6123671176016,126.925869811138,addr
서울대조초등학교,초등학교,은평구,대조동,서울특별시 은평구 연서로18길 17,(대조동),19670915,37.613579143925,126.919302166743,addr
서울대진초등학교,초등학교,강남구,개포동,서울특별시 강남구 개포로109길 74,/ 서울대진초등학교 (개포동),19920715,37.4970275687873,127.077861373551,addr
서울대청초등학교,초등학교,강남구,일원동,서울특별시 강남구 양재대로55길 28,/ 서울대청초등학교 (일원동),19930227,37.4931480982967,127.087767273125,addr
서울대치초등학교,초등학교,강남구,대치동,서울특별시 강남구 양재천로 363,(대치동/ 대치초등학교),19840509,37.4912865672214,127.06197065881,addr
서울대학교사범대학부설고등학교,고등학교,성북구,종암동,서울특별시 성북구 월곡로 6,(종암동),19460901,37.5947007712696,127.038143027214,addr
서울대학교사범대학부설여자중학교,중학교,종로구,이화동,서울특별시 종로구 대학로 64,/ 서울대학교사범대학부설여자중학교 (이화동),19690303,37.577618353105,127.004315334067,addr
서울대학교사범대학부설중학교,중학교,성북구,종암동,서울특별시 성북구 월곡로 36,(종암동),19460901,37.5958358987959,127.039066241267,addr
서울대학교사범대학부설초등학교,초등학교,종로구,동숭동,서울특별시 종로구 대학로 64,(동숭동/서울사대부설초등학교),18950416,37.577618353105,127.004315334067,addr
서울대현초등학교,초등학교,강남구,대치동,서울특별시 강남구 역삼로98길 16,(대치동/대현초등학교),19841205,37.5034861238053,127.063292075669,addr
서울덕수초등학교,초등학교,중구,정동,서울특별시 중구 덕수궁길 140,/ 서울덕수초등학교 (정동),19120401,37.5690888764456,126.974657902016,addr
서울덕암초등학교,초등학교,노원구,상계동,서울특별시 노원구 덕릉로112길 68,/ 서울덕암초등학교 (상계동),20030106,37.6666337243041,127.081715132961,addr
서울덕의초등학교,초등학교,구로구,고척동,서울특별시 구로구 고척로 213,(고척동/덕의초등학교),19831201,37.5060004032334,126.857353094103,addr
서울도곡초등학교,초등학교,강남구,대치동,서울특별시 강남구 선릉로64길 33,(대치동/ 도곡초등학교),19740901,37.4995114113359,127.054465527162,addr
서울도림초등학교,초등학교,영등포구,신길동,서울특별시 영등포구 가마산로65길 22,/ 서울도림초등학교 (신길동),19560324,37.5086786949617,126.907115425568,addr
서울도봉초등학교,초등학교,도봉구,도봉동,서울특별시 도봉구 도봉로173길 96,(도봉동),19660628,37.679961751365,127.038288664028,addr
